Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Length,LanguageDiversity,DescriptorDensity,MostFrequentDescriptors,LongWordDensity,Personability,Storytelling,SocialNetworkBinary
210732,B001EQ4OWO,ALC097PBHUFY0,S. Schloss,1,1,5,1339459200,Biodegradable bags.,113,0.672566371681416,0.1415929203539823,"[('biodegradable', 2), ('completely', 2), ('small', 2)]",0.23008849557522124,0.017699115044247787,0.0,0
504750,B000N33NSU,AWC3FNYC5LDBZ,J. Kelly,1,2,2,1321833600,The flavor doesn't taste like peanut butter,64,0.625,0.078125,"[(""n't"", 2)]",0.21875,0.140625,0.015625,0
348291,B003GS3VQ8,A3DD3CBFW2DMML,Nana Anna,3,3,4,1300492800,Have to have them,112,0.7321428571428571,0.15178571428571427,[],0.1875,0.08035714285714286,0.017857142857142856,0
262889,B00061CBQE,A35KPMP5RM6ZQ6,"RJM ""Cap'n R""",5,5,5,1141948800,Francesco Rinaldi Traditional Unsalted Pasta Sauce,55,0.7818181818181819,0.18181818181818182,[],0.2545454545454545,0.03636363636363636,0.0,0
216841,B008EG5ADY,ATP4RKTN6VJS,Snik,5,7,5,1328400000,My favorite,49,0.7755102040816326,0.3877551020408163,"[('good', 2), ('too', 2)]",0.20408163265306123,0.0,0.0,0
205974,B00005C2M2,A3BN6JJDXWKEFG,Ian Cohen,1,5,2,1277337600,Arrived smashed to pieces,55,0.7636363636363637,0.09090909090909091,[],0.14545454545454545,0.03636363636363636,0.01818181818181818,0
30547,B006WJHOX4,A19123D9G66E0O,Tim,0,0,4,1334793600,Tastey and slightly healthy too.,137,0.6131386861313869,0.1678832116788321,"[(""n't"", 3), ('great', 3), ('far', 2), ('added', 2), ('good', 2)]",0.16058394160583941,0.06569343065693431,0.0,0
558860,B000LKX4ZC,A33Q68CJTU3XNQ,Deanne Carbonneau,2,2,5,1191801600,Tasty snack,95,0.6210526315789474,0.09473684210526316,"[('right', 2), ('perfect', 2)]",0.16842105263157894,0.05263157894736842,0.031578947368421054,0
336174,B000BRR8VQ,A2AGTZZAPOLJB6,Violet,0,0,5,1337212800,Zuke's Products Are Great,61,0.7049180327868853,0.18032786885245902,"[('too', 2)]",0.14754098360655737,0.11475409836065574,0.0,0
354261,B003ZI6666,A315N8R953E23X,Barb W.,1,1,5,1333152000,My addiction,95,0.6736842105263158,0.1368421052631579,[],0.18947368421052632,0.11578947368421053,0.031578947368421054,0
384546,B008CTBK7S,AYHF0RWIOY5DR,Sam,0,0,5,1338508800,Love this stuff,103,0.7087378640776699,0.10679611650485436,[],0.1941747572815534,0.06796116504854369,0.0,1
2372,B001LQTDBE,AA7S590A4K4Z2,"Miriam R. Babcock ""Miriam DuBois Babcock""",1,6,1,1253577600,Aunt Gussies Highfat Cookies,53,0.8679245283018868,0.22641509433962265,"[('free', 2)]",0.16981132075471697,0.11320754716981132,0.018867924528301886,1
538363,B0061IUIDY,A20EEWWSFMZ1PN,"bernie ""webviator""",1,2,4,1343174400,Comes in a easy dispensable box,202,0.5792079207920792,0.09900990099009901,"[('little', 3), ('standard', 2)]",0.17326732673267325,0.054455445544554455,0.019801980198019802,0
514006,B003PPDFBI,A2DGHT5QDB7U4K,Aunt B,3,9,1,1308614400,Made in China,29,0.8275862068965517,0.034482758620689655,[],0.1724137931034483,0.10344827586206896,0.0,0
315545,B00141OU50,A3K2MB2DZ2LJCN,"J. LAI ""jenlai1345""",4,5,1,1322697600,has stinky chemicals,100,0.74,0.13,"[('strong', 2), (""n't"", 2)]",0.18,0.1,0.0,0
11161,B00213ERI0,A2Y0R9C4VVWK2O,annex13,0,0,5,1323388800,Best GFCF cookies!,25,0.92,0.24,[],0.16,0.08,0.0,0
431581,B000W5P0KI,A3FYF5NRV61NV9,luttacaz,2,2,5,1309132800,AWESOME DOG FOOD FOR SALIVA/TEAR STAINS!,201,0.6268656716417911,0.12935323383084577,"[('old', 3), ('white', 2), ('much', 2), ('more', 2)]",0.17412935323383086,0.0845771144278607,0.029850746268656716,0
17147,B001NJJOCW,A24Q6D9KL6DTQI,"T. Kirkham ""buyer of stuff""",0,0,4,1336348800,Its the same you had as a kid,24,0.75,0.041666666666666664,[],0.125,0.0,0.0,0
495394,B0013LYLIW,A31UITXO8QXG3H,Jay M. Clayton,0,0,5,1243987200,delicious and healthy,52,0.7692307692307693,0.21153846153846154,[],0.19230769230769232,0.17307692307692307,0.0,0
290356,B000NMCOYK,A2RSQL64A3U7BS,"Lisa A. Demaria ""Ken & Lisa DeMaria""",0,2,5,1315353600,"No muss, no fuss",47,0.8085106382978723,0.0851063829787234,[],0.23404255319148937,0.10638297872340426,0.0,0
405156,B000V9WKJO,A3H6GY643TQW8P,Juliana,0,0,5,1313971200,Great for cooking!,32,0.875,0.125,[],0.15625,0.03125,0.0,0
527033,B0014EW3ME,A1HRYC60VTMYC0,Ace,3,3,5,1267142400,Mmmmmmm.... slurpingly Good!!,79,0.6835443037974683,0.16455696202531644,"[('even', 2), ('just', 2)]",0.22784810126582278,0.02531645569620253,0.0,0
323221,B000OQ2DL4,A2TKXUCU8ZCA61,liz,0,4,2,1342656000,YUCK,229,0.5633187772925764,0.1572052401746725,"[('not', 4), ('also', 2)]",0.17467248908296942,0.08733624454148471,0.021834061135371178,1
237745,B00337P71Y,A2ND2RL76VSB5,J. McPherson,1,1,1,1324684800,"Worked great, at first",66,0.8181818181818182,0.15151515151515152,[],0.19696969696969696,0.06060606060606061,0.030303030303030304,0
549140,B004P7QDR8,AX4NH49L6KYYX,ttuf,1,1,5,1322697600,DELICIOUS AS ALWAYS,33,0.9393939393939394,0.15151515151515152,[],0.21212121212121213,0.06060606060606061,0.0,0
30741,B007M83302,A2YB7DLC3FOR7W,"Pamela V ""&#34;MS V&#34;""",1,1,5,1266451200,Addictive!,56,0.7321428571428571,0.17857142857142858,[],0.26785714285714285,0.08928571428571429,0.0,0
331443,B000EVT08S,A2EKVE9ATJ0VQX,"Stephen C. Miron ""Migneron""",0,0,5,1339113600,Techno Bears,28,0.8928571428571429,0.17857142857142858,[],0.10714285714285714,0.10714285714285714,0.0,0
209926,B004PCMWGO,A1IOGEZUZPII8C,travels10,1,1,5,1331942400,Outstanding !,142,0.7112676056338029,0.15492957746478872,"[('well', 2), ('fat', 2)]",0.24647887323943662,0.035211267605633804,0.007042253521126761,0
388695,B000Z91RGC,A1GF8FZHHU3Y1Q,ocdme,0,0,5,1346976000,Great tea,52,0.7115384615384616,0.21153846153846154,"[('white', 3)]",0.17307692307692307,0.057692307692307696,0.019230769230769232,0
278997,B001BLXRPC,A3B4T4YD12U1R8,Tropical girl,0,0,4,1263686400,Thin & crispy but too salty,160,0.6375,0.1625,"[('blue', 5), ('only', 2)]",0.15,0.125,0.0125,0
147177,B000LQJT3C,A27CGFT063Y36J,"R. O. Lizardo ""orange""",0,0,3,1327017600,Less spicier than the real Korean version,143,0.5874125874125874,0.17482517482517482,"[('many', 2), ('much', 2), ('not', 2)]",0.16083916083916083,0.04895104895104895,0.0,1
195854,B006N3I29E,A35SWPGZLZ694T,Allyn,0,0,5,1316131200,great coffee at a great price!,36,0.9166666666666666,0.25,"[('more', 2)]",0.19444444444444445,0.0,0.0,0
422212,B004IRCHKW,A2B12JR5NY37T2,cigarbilly,0,0,5,1329523200,Great coffee,27,0.8888888888888888,0.14814814814814814,[],0.2222222222222222,0.0,0.037037037037037035,0
298783,B000LKYX48,A3UELHVNEHW2M9,wave om,1,1,5,1234137600,Great Cereal!,59,0.7288135593220338,0.1864406779661017,"[('gluten', 2), ('free', 2)]",0.1694915254237288,0.1016949152542373,0.03389830508474576,0
156716,B003WUMR0Q,AZWRZZAMX90VT,Rennie,1,1,3,1298160000,"Cinnamony, not as good as the peach or strawberry ones",93,0.6021505376344086,0.12903225806451613,[],0.15053763440860216,0.0967741935483871,0.021505376344086023,0
7387,B001EPQQL2,A3EUBUBSJ2P9QW,"CATZ246 ""swim mom""",0,0,5,1282608000,Good Stuff!,23,0.8260869565217391,0.0,[],0.043478260869565216,0.043478260869565216,0.043478260869565216,0
21588,B002QWP89S,A5Z6TIROUVA5O,"J. Lai ""JL""",1,1,3,1338076800,Dog likes it,62,0.7741935483870968,0.16129032258064516,[],0.24193548387096775,0.0967741935483871,0.0,0
157538,B0008DIBNC,A2UQF9U70IL8KJ,Lisa J. New,2,2,5,1201305600,Beautiful Pearls!,45,0.8666666666666667,0.13333333333333333,[],0.17777777777777778,0.13333333333333333,0.0,0
241941,B001AHJ2FQ,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,3,1219881600,Here's the chips,97,0.7319587628865979,0.1134020618556701,"[('available', 2)]",0.24742268041237114,0.041237113402061855,0.0,0
506008,B001EO5ZHO,A30QIRX0TROA6A,"Jonathan Green ""defrocked cultural anthropolo...",5,6,5,1278547200,Perhaps the greatest condiment known to man!,75,0.6933333333333334,0.09333333333333334,[],0.26666666666666666,0.02666666666666667,0.0,0
147375,B002ZNW346,A32H5ISF3NRMP,Andrea Moodhart,8,12,2,1322006400,Great ingredients but something is wrong,165,0.6666666666666666,0.09696969696969697,[],0.24848484848484848,0.09696969696969697,0.03636363636363636,0
472962,B004NEOLIG,ADN76D3R89J9V,Samantha S,4,5,4,1312848000,"Wonderful package design, though it's a bit on the small side.",25,0.84,0.28,[],0.32,0.0,0.0,0
290185,B00316USL6,A25W84ULQVESMJ,H. Poirier,3,4,5,1325721600,Tasty,43,0.8837209302325582,0.18604651162790697,"[('i', 2)]",0.23255813953488372,0.023255813953488372,0.023255813953488372,1
48492,B006H34CUS,A2CWBB6EXQ8ZBA,Chiqui Johnston,0,0,5,1343606400,Excellent light breakfast!,173,0.5780346820809249,0.13872832369942195,"[(""n't"", 4), ('right', 2)]",0.1907514450867052,0.08670520231213873,0.04046242774566474,0
216327,B000XQCMWA,AQT9H7NK8W0S4,"Zetara ""zaccone63""",2,2,5,1329091200,Great choice for rash,81,0.7160493827160493,0.12345679012345678,"[('new', 2)]",0.16049382716049382,0.13580246913580246,0.024691358024691357,0
73339,B0012XBCZQ,A2NJUH5SRDE1DB,L. Joyce,2,5,3,1286409600,Taste good but NOT truly MSG-FREE,138,0.6739130434782609,0.13043478260869565,"[('so', 3), ('not', 2)]",0.1956521739130435,0.15217391304347827,0.007246376811594203,0
129760,B0029JIGVK,A10AVFDDU87KJ4,"D. Baddorf ""avid bookworm""",1,1,5,1291075200,Scrumpdidlicious!,196,0.5255102040816326,0.15816326530612246,"[('not', 2), ('too', 2), ('bigger', 2)]",0.20918367346938777,0.07142857142857142,0.025510204081632654,0
280394,B002Y2OWOC,AC9QTYA6GMYDH,"Terry Hedgecock ""old bay sailor""",2,2,5,1278028800,best coffee ever,98,0.6938775510204082,0.10204081632653061,"[('best', 2)]",0.12244897959183673,0.061224489795918366,0.01020408163265306,0
280722,B000GZ1BNE,A1FI17G6L4TR58,CJT,0,0,5,1335830400,Great for My Bernese Mountain Dog,29,0.9310344827586207,0.13793103448275862,[],0.13793103448275862,0.06896551724137931,0.06896551724137931,0
505818,B006EKPNJ8,A2TFNWL29OOBF,Alice W.,0,0,3,1349222400,Average at Best,107,0.719626168224299,0.18691588785046728,"[('not', 4), ('Probably', 2)]",0.14953271028037382,0.06542056074766354,0.0,0
546015,B001AECB48,A16INOL1GHC9YS,Lisa Miller,0,0,5,1297555200,delicious and healthy,23,0.9565217391304348,0.17391304347826086,[],0.30434782608695654,0.08695652173913043,0.0,0
10,B00171APVA,A21BT40VZCCYT4,Carol A. Reed,0,0,5,1351209600,Healthy Dog Food,29,0.8275862068965517,0.20689655172413793,[],0.20689655172413793,0.10344827586206896,0.0,0
322888,B006N3I3Q6,A3AHDD3B81GZPS,Charisse B. Begawen,1,1,4,1331164800,Strong flavor,34,0.8823529411764706,0.23529411764705882,[],0.23529411764705882,0.029411764705882353,0.0,0
396695,B001EQ5FRW,A7MLC08SKMJDV,"Trish ""Trish""",0,0,5,1199577600,Best tea on the market,48,0.8125,0.20833333333333334,[],0.2916666666666667,0.10416666666666667,0.0,1
237422,B002DGJ19K,AMPGQ5WCJ6E8K,Mike Johnson,7,7,1,1340236800,WARNING,53,0.8679245283018868,0.05660377358490566,[],0.2641509433962264,0.0,0.0,0
139344,B000FDBRI6,A130IMN3J4RDT1,ai chi teacher,0,0,5,1262304000,Great flavor and texture,31,0.8387096774193549,0.16129032258064516,"[('really', 2), ('good', 2)]",0.1935483870967742,0.16129032258064516,0.0,0
237432,B00271FK5A,A3IAAOM7YEOUZQ,Cat Mom,1,1,5,1265760000,You have to try this for your cats,100,0.76,0.15,"[('well', 2)]",0.2,0.08,0.03,0
403328,B0058AMY5G,A2NI99G9BANORP,cgoldsmith19,1,3,1,1328572800,completely ripped off,28,0.9642857142857143,0.17857142857142858,[],0.17857142857142858,0.07142857142857142,0.03571428571428571,0
96476,B001VNODS0,A16UHVBPYI838N,"Mark Shapiro ""www.JudgmenBuy.com""",0,0,5,1344038400,Good for pizza sauce or italian sauce,33,0.696969696969697,0.21212121212121213,"[('Italian', 2), ('good', 2)]",0.18181818181818182,0.0,0.030303030303030304,0
140843,B001O2DGY0,A8EHJ3Z7DM4WM,Claire,0,0,4,1312848000,Small Jars and a Little Runny - like most commercial baby foods,352,0.5170454545454546,0.13068181818181818,"[('commercial', 3), ('once', 2), ('pretty', 2), ('little', 2), ('really', 2)]",0.16477272727272727,0.07386363636363637,0.03125,1
423593,B00017LF06,A26GXR33K8QLBC,D. Sparks,8,13,5,1215388800,Very Yummy,49,0.8367346938775511,0.12244897959183673,[],0.16326530612244897,0.08163265306122448,0.0,0
337029,B004CYLWGQ,AUYTNZH0KMBVR,Mike,1,1,3,1313107200,"Okay, not great",38,0.8157894736842105,0.18421052631578946,"[('good', 2)]",0.23684210526315788,0.07894736842105263,0.0,0
139707,B001BCXTGS,A362X1G4N4R9S9,"doorcountydi ""Caribbean snorkler""",2,4,4,1223510400,Pricey but Apparently Tasty,52,0.8269230769230769,0.1346153846153846,[],0.019230769230769232,0.057692307692307696,0.019230769230769232,0
62513,B0002YGS96,A3OYKSD2BD231S,M. Partridge,1,1,5,1238716800,Best for everything,18,0.9444444444444444,0.1111111111111111,[],0.05555555555555555,0.1111111111111111,0.0,0
497745,B001E52WME,A36QMYWIOUGI2D,Kimberly Engel,1,1,5,1291075200,Great deal on a great coffee,29,0.896551724137931,0.20689655172413793,[],0.3448275862068966,0.10344827586206896,0.0,0
308691,B003ZS1BQQ,A3TOICPIUAPYCW,V. JOHNSON,0,0,5,1338681600,Mott's and not on an airplane!!!,48,0.75,0.16666666666666666,[],0.08333333333333333,0.14583333333333334,0.020833333333333332,0
461511,B000BEZVW2,A22K922OZQHET3,SlickSlacker,0,0,5,1263945600,Great Product!  Thanks Amazon!,36,0.9444444444444444,0.16666666666666666,[],0.19444444444444445,0.05555555555555555,0.027777777777777776,0
317384,B007TJGY5K,A3CKS0738P0OLQ,Scott Spaulding,0,0,4,1299801600,Liked by all who try it,28,0.8571428571428571,0.10714285714285714,[],0.17857142857142858,0.10714285714285714,0.0,1
512919,B001E5E0SI,A3325U6RTFG4MX,"Joseph T. Idiaquez ""tomthewdwrkr""",3,5,1,1253577600,Bait and switch,84,0.7857142857142857,0.07142857142857142,[],0.15476190476190477,0.13095238095238096,0.011904761904761904,0
143945,B000I1RGQC,A2089H8OF82RH4,Faith,1,1,5,1326758400,Love them!,170,0.6411764705882353,0.1,"[('really', 2), ('perfect', 2), ('much', 2)]",0.16470588235294117,0.10588235294117647,0.023529411764705882,1
269899,B003VYDDO2,A2XDRVRDJMT9V4,juliet,1,1,5,1340064000,expensive but delicious,40,0.825,0.15,[],0.15,0.025,0.0,0
415463,B007JFMIWW,A3PWPNZVMNX3PA,rareoopdvds,1,4,5,1343174400,Yumm!! I really like these!!,318,0.559748427672956,0.1320754716981132,"[('not', 5), ('real', 2), ('only', 2), ('other', 2), ('so', 2)]",0.18238993710691823,0.040880503144654086,0.0,0
333084,B000EA0D1C,APDWXPL29N3KX,danni,1,1,5,1339804800,Great product,31,0.9354838709677419,0.12903225806451613,[],0.16129032258064516,0.0967741935483871,0.0,0
558991,B000REI2X6,A1DGY1ZIZVC3GA,"thrdinline ""thrdinline""",0,0,3,1181779200,It was Ok,57,0.7894736842105263,0.10526315789473684,[],0.10526315789473684,0.15789473684210525,0.0,1
93064,B004YV80OE,A1L7R2764ED46Y,G. Hembrough,0,1,5,1313020800,Amazing - Best Meal in Awhile,80,0.7875,0.1875,[],0.275,0.05,0.0,0
244684,B003MP15TU,A12FT9M5R2HA1P,V. Barra,0,0,4,1324857600,Great for diabetics and their workouts,27,0.8888888888888888,0.18518518518518517,[],0.2222222222222222,0.0,0.07407407407407407,0
78263,B004N8J9HK,A2KZ5N895PYN3L,"EMO ""Dr. Who Fan!""",0,0,3,1341964800,Not Bad,49,0.8775510204081632,0.22448979591836735,"[('definitely', 2)]",0.22448979591836735,0.10204081632653061,0.0,0
64025,B000FPKXK2,AW41Q5K4R499D,mom of 2,0,0,1,1344643200,Gerber's fruits are cooked,181,0.6408839779005525,0.13259668508287292,"[('old', 2), ('long', 2), ('Now', 2)]",0.23756906077348067,0.09392265193370165,0.03314917127071823,1
169450,B0049YMBKA,A2JESY99HRQ0C4,"PMwala ""PM""",3,4,5,1323216000,Good Product,49,0.8571428571428571,0.10204081632653061,[],0.14285714285714285,0.08163265306122448,0.0,0
18530,B000MXEN7Q,AHWRE54C5EJIJ,Robert Whitaker,1,2,3,1325116800,Great dinner but horrible price!,26,0.8076923076923077,0.11538461538461539,[],0.038461538461538464,0.07692307692307693,0.0,0
510815,B000UY0JJI,A3T3KAL0Y0UBXM,"Sheryl A. Bryant ""sheryls""",0,0,1,1347321600,capers,24,0.7916666666666666,0.25,[],0.0,0.125,0.0,0
104153,B001E50THY,A2US90YCDZ047L,veritech_13,0,0,5,1322438400,great tasting coffee at a great price,34,0.7647058823529411,0.23529411764705882,"[('great', 3)]",0.20588235294117646,0.0,0.0,0
320813,B0030F3LCQ,A3NTAQ473SV08U,modbantam,2,2,5,1315612800,Survival,53,0.8301886792452831,0.03773584905660377,[],0.1509433962264151,0.05660377358490566,0.0,0
29781,B000GFYRIK,A2F5Y0NONGBZC5,"N. Lipor ""koyettsu""",0,0,1,1333238400,Worst Cinnamon Tea I have ever had,224,0.5580357142857143,0.15625,"[('not', 3), ('cinnamon', 3), ('black', 3), ('bad', 2), ('other', 2)]",0.14732142857142858,0.09375,0.013392857142857142,0
476215,B0009F3SBE,A1HAUVO2TXDYFS,"S. Steinbach ""simonsays3535""",4,4,5,1227139200,The Best Green Tea Ever,25,0.88,0.16,[],0.2,0.08,0.0,0
181110,B007Y59HVM,A2DT5IFMVB1EPL,"D. Fuentes ""Dxbunny""",1,2,5,1334102400,The New Fog Chaser,49,0.8367346938775511,0.14285714285714285,"[('new', 3)]",0.16326530612244897,0.12244897959183673,0.0,0
446948,B000JWIC7C,A2CU0WYTQHTFFL,"Sadie Delaney ""Dog Lover""",0,0,1,1198800000,"Sorry, it is a miss",72,0.8055555555555556,0.19444444444444445,[],0.18055555555555555,0.08333333333333333,0.0,0
356150,B001E55XVG,AK3UY7X2L3J3N,M. Flanagan,1,1,5,1218931200,Great drink,22,0.9090909090909091,0.2727272727272727,[],0.18181818181818182,0.045454545454545456,0.0,0
107366,B005DFL4PM,AXRQ5W034VPYS,Adrianna,1,1,5,1344211200,Delicious,70,0.6857142857142857,0.17142857142857143,"[('little', 2)]",0.32857142857142857,0.04285714285714286,0.014285714285714285,0
425139,B002Y2OWRY,A3TM3K0VO0K4ZS,justcuz,0,0,5,1340236800,Lowest priced high quality coffee on the market,90,0.7222222222222222,0.14444444444444443,[],0.2222222222222222,0.08888888888888889,0.011111111111111112,1
300728,B001EQ4ZR8,A2WZXTFODKO8JR,"Rhonda Mitchell ""work in progress""",1,1,5,1266624000,Delicious!,35,0.8571428571428571,0.2,[],0.17142857142857143,0.02857142857142857,0.05714285714285714,0
439102,B000EVKHQM,A64ABZNEO9F73,photo buff,1,1,3,1333497600,Vanilla wafers -- beware they can melt in shipment!!!,106,0.7358490566037735,0.16037735849056603,[],0.2358490566037736,0.03773584905660377,0.018867924528301886,0
440065,B000FPH1LQ,A2MTAFJI8FIKN6,troncalli01,0,0,3,1285027200,"Not good for smaller dogs, OK for larger dogs.",209,0.569377990430622,0.12440191387559808,"[('not', 3), ('little', 2), ('so', 2), ('edible', 2)]",0.15789473684210525,0.1291866028708134,0.004784688995215311,0
153965,B005VOOM2W,ASLHDTUUMOH7F,"Gregory E. Foster ""operabruin""",0,0,4,1334793600,Good Stuff!  .....but you will need a packet brewer for it...,359,0.5459610027855153,0.1392757660167131,"[('really', 3), ('here', 3), ('such', 2), ('great', 2)]",0.22841225626740946,0.04178272980501393,0.011142061281337047,0
395434,B00521V4AM,A2LV408J0WPSSP,Paul Z.,0,0,5,1348704000,This is THE chicken broth that tastes like Chinese food.,241,0.5975103734439834,0.14522821576763487,"[('Chinese', 3), ('even', 3), ('Not', 2), ('never', 2)]",0.14107883817427386,0.04979253112033195,0.02074688796680498,1
551904,B000OZFECU,ALEATEY09DBTR,Wireless Retail,1,1,5,1323388800,Great Product!,35,0.9142857142857143,0.14285714285714285,[],0.2857142857142857,0.08571428571428572,0.05714285714285714,0
56288,B0039ZOZ86,A3BDSIHR7FGJOP,ErinMc7e,2,2,5,1348012800,Delicious snack,29,0.9655172413793104,0.20689655172413793,[],0.20689655172413793,0.10344827586206896,0.0,0
560692,B00473VOKG,A3DAW23IC0BYHJ,C. Neureuther,1,1,5,1334102400,Best Salt Around,24,0.9166666666666666,0.125,[],0.16666666666666666,0.125,0.0,0
361162,B000H0ZJIG,A3DOPYDOS49I3T,Confucious,0,0,5,1246924800,Benjamin loves these....,111,0.6666666666666666,0.22522522522522523,"[('more', 2), ('just', 2), ('little', 2)]",0.16216216216216217,0.10810810810810811,0.009009009009009009,0
58324,B005G7QU38,APB8HHW427M38,Jennifer M Macleod,0,0,5,1332892800,whole family's FAVORITE,80,0.725,0.1,"[('better', 2)]",0.2,0.0875,0.0,1
436426,B003P8T9M4,A2GQNFSFI97952,Namely,0,0,3,1317686400,can't afford it,72,0.75,0.19444444444444445,"[('sure', 2)]",0.18055555555555555,0.05555555555555555,0.0,1
330336,B000LJQAIG,A2I1DIUGYJAIWL,Wendy Tobler,0,0,5,1288310400,The unanimous favorite among our cats,139,0.762589928057554,0.17985611510791366,"[('expensive', 2)]",0.2446043165467626,0.04316546762589928,0.014388489208633094,0
450543,B000KEJMS2,A36BHVA80D0OHU,shstric,0,0,5,1303862400,Excellent taste,43,0.7906976744186046,0.20930232558139536,"[('not', 2)]",0.23255813953488372,0.06976744186046512,0.0,0
82914,B007TGDXNO,A3CWZ66KD7FSA8,Jon Brandon,0,0,5,1342656000,Great price and flavor,123,0.6747967479674797,0.15447154471544716,"[('so', 2)]",0.13821138211382114,0.08130081300813008,0.024390243902439025,0
33371,B007JFMH96,A18ECVX2RJ7HUE,"willie ""roadie""",0,0,3,1345593600,just OK,130,0.5923076923076923,0.13846153846153847,"[('not', 2)]",0.13846153846153847,0.05384615384615385,0.0,0
77448,B000NWCZYY,AC8C9PT59CDW1,M.A.R.,0,0,5,1330732800,Best mints out there,54,0.7592592592592593,0.18518518518518517,[],0.12962962962962962,0.12962962962962962,0.018518518518518517,0
458767,B000RNENU8,A5ZGJBOPDRVQL,Charles,0,0,5,1342483200,Boing!,57,0.8070175438596491,0.15789473684210525,[],0.19298245614035087,0.017543859649122806,0.07017543859649122,0
34058,B000LKVDUU,ADEZOPMPKK146,Will,3,3,3,1251676800,Okay,29,0.9310344827586207,0.13793103448275862,[],0.2413793103448276,0.0,0.0,0
362239,B002C1Y150,A398IXF2RLDYC3,Rosemary Gwaltney,1,1,5,1293494400,The fussiest cat on earth loves this!,132,0.6742424242424242,0.06060606060606061,[],0.12878787878787878,0.15151515151515152,0.030303030303030304,0
488335,B0013A0QXC,A3715HAIHY45EK,Richard Darling,0,0,4,1242259200,Excellent dark blend,206,0.5970873786407767,0.1262135922330097,"[('little', 2), ('slight', 2), ('not', 2)]",0.18932038834951456,0.043689320388349516,0.024271844660194174,0
230745,B002MGO768,A13SWIUKZRAXBN,F. Shaughnessy,0,0,5,1345420800,Strawberry lemonade all summer,25,0.8,0.08,[],0.28,0.08,0.0,0
295433,B000MXJR4K,A3C3NTHX97IKHT,sherrykhan78,0,0,1,1350777600,GELATIN in baby food,31,0.7096774193548387,0.12903225806451613,"[('not', 2)]",0.2903225806451613,0.03225806451612903,0.0,0
437563,B001E5DY0S,A1IVDYQVDBR5VO,Sugar Plum Fairy,2,2,5,1326499200,Best fudge EVER,110,0.7,0.11818181818181818,[],0.13636363636363635,0.07272727272727272,0.01818181818181818,0
323135,B000OQ2DL4,A3PLWHAOGO8FPR,Charlene Domingo,1,1,5,1314835200,helps muscle cramps,22,0.9545454545454546,0.09090909090909091,[],0.3181818181818182,0.13636363636363635,0.045454545454545456,0
469966,B001E5E3XU,A6KL17KKN0A5L,K. Harper,0,0,5,1304640000,"This is very similar to Karashi, Japanese mustard!",119,0.680672268907563,0.15966386554621848,[],0.21008403361344538,0.05042016806722689,0.01680672268907563,0
502205,B003M1KTUA,A1HS7HGV3IFI5X,Anatoly Serafinas,1,1,5,1301097600,Very good for instant coffee,24,0.9166666666666666,0.3333333333333333,"[('instant', 2)]",0.125,0.041666666666666664,0.0,0
438061,B0000DBN2F,A3NLI2RCPHKYP5,Misslily,0,0,5,1245542400,The best!!! Allows you to make tea just as good as Starbucks!,164,0.6219512195121951,0.13414634146341464,"[('iced', 2), ('favorite', 2), ('little', 2)]",0.17682926829268292,0.06707317073170732,0.012195121951219513,0
180159,B002UQ6NZ8,A38LF16AB98AF9,"Rochelle Rosen ""Shelly, the traveler""",0,0,5,1315872000,Best Barbque Sauce,97,0.6082474226804123,0.1134020618556701,"[('very', 2)]",0.1134020618556701,0.05154639175257732,0.010309278350515464,0
170366,B000KCXKOQ,A2WMTBR1JFJPZR,Thor'sDaughter,0,0,3,1343520000,Very small bag for the price.,66,0.7272727272727273,0.07575757575757576,[],0.21212121212121213,0.07575757575757576,0.0,0
37960,B000F6SNPS,A3T6D0CSYAEC3O,325win,3,4,5,1283040000,Tea,53,0.7735849056603774,0.16981132075471697,[],0.11320754716981132,0.09433962264150944,0.018867924528301886,0
159154,B000A0ICY6,A3OKKPD6V7BH60,Kelly,0,0,5,1340323200,It's ok,26,0.9230769230769231,0.11538461538461539,[],0.15384615384615385,0.038461538461538464,0.0,0
356575,B0008IUV0I,A19ZMBABT8QRLS,"Aaron C. Chan ""Aaron Chan""",5,6,1,1284076800,Not the 12 Year Aged,80,0.775,0.15,"[(""n't"", 2)]",0.2375,0.0375,0.0125,0
196389,B0083P0HUW,A2CDVLXZHN6ZDH,Encourage Education,1,1,5,1350777600,Bring Back Subscribe & Save!,84,0.7023809523809523,0.09523809523809523,[],0.2261904761904762,0.11904761904761904,0.011904761904761904,1
544729,B001P3PR54,A3OUZO3E82GLB5,catnip,0,0,5,1339718400,happy dogs,37,0.9459459459459459,0.08108108108108109,[],0.16216216216216217,0.08108108108108109,0.02702702702702703,0
153353,B000E46LYQ,A204OA8PUEKJLY,madmike,1,1,4,1144368000,Good Buffalo Jerkey but wierd shape...,57,0.7368421052631579,0.17543859649122806,[],0.21052631578947367,0.05263157894736842,0.03508771929824561,0
138207,B001EQ5BXA,A1O9BEDVTRI5JI,Amanda B,0,0,1,1347753600,Don't waste your money!,140,0.7357142857142858,0.15,"[('so', 2)]",0.24285714285714285,0.05714285714285714,0.007142857142857143,0
